"","mc_size","num_ones","generation","frac_of_pop"
"1",32,0,0,0
"2",32,1,0,0
"3",32,2,0,0
"4",32,3,0,0
"5",32,4,0,0
"6",32,5,0,0
"7",32,6,0,0
"8",32,7,0,0
"9",32,8,0,0
"10",32,9,0,0
"11",32,10,0,0
"12",32,11,0,0
"13",32,12,0,0
"14",32,13,0,0
"15",32,14,0,0
"16",32,15,0,0
"17",32,16,0,0
"18",32,17,0,0
"19",32,18,0,0
"20",32,19,0,0
"21",32,20,0,0
"22",32,21,0,0
"23",32,22,0,0
"24",32,23,0,0
"25",32,24,0,0
"26",32,25,0,0
"27",32,26,0,0
"28",32,27,0,0
"29",32,28,0,0
"30",32,29,0,0
"31",32,30,0,0
"32",32,31,0,0
"33",32,32,0,0
"34",32,33,0,0
"35",32,34,0,0
"36",32,35,0,0
"37",32,36,0,0
"38",32,37,0,0
"39",32,38,0,0
"40",32,39,0,0
"41",32,40,0,0
"42",32,41,0,0
"43",32,42,0,0
"44",32,43,0,0
"45",32,44,0,0
"46",32,45,0,0
"47",32,46,0,0
"48",32,47,0,0
"49",32,48,0,0
"50",32,49,0,0
"51",32,50,0,0
"52",32,51,0,0
"53",32,52,0,0
"54",32,53,0,0
"55",32,54,0,0
"56",32,55,0,0
"57",32,56,0,0
"58",32,57,0,0
"59",32,58,0,0
"60",32,59,0,0
"61",32,60,0,1
"62",32,61,0,0
"63",32,62,0,0
"64",32,63,0,0
"65",32,64,0,0
"66",32,65,0,0
"67",32,66,0,0
"68",32,67,0,0
"69",32,68,0,0
"70",32,69,0,0
"71",32,70,0,0
"72",32,71,0,0
"73",32,72,0,0
"74",32,73,0,0
"75",32,74,0,0
"76",32,75,0,0
"77",32,76,0,0
"78",32,77,0,0
"79",32,78,0,0
"80",32,79,0,0
"81",32,80,0,0
"82",32,81,0,0
"83",32,82,0,0
"84",32,83,0,0
"85",32,84,0,0
"86",32,85,0,0
"87",32,86,0,0
"88",32,87,0,0
"89",32,88,0,0
"90",32,89,0,0
"91",32,90,0,0
"92",32,91,0,0
"93",32,92,0,0
"94",32,93,0,0
"95",32,94,0,0
"96",32,95,0,0
"97",32,96,0,0
"98",32,97,0,0
"99",32,98,0,0
"100",32,99,0,0
"101",32,100,0,0
"102",32,0,500,2.53921201718857e-86
"103",32,1,500,2.85402314225322e-84
"104",32,2,500,1.01187872976383e-81
"105",32,3,500,2.1959134173761e-79
"106",32,4,500,3.87905049568572e-77
"107",32,5,500,4.89597859465928e-75
"108",32,6,500,5.52878571611757e-73
"109",32,7,500,4.4061054415321e-71
"110",32,8,500,3.11292408135534e-69
"111",32,9,500,1.84528582883501e-67
"112",32,10,500,1.03532889490907e-65
"113",32,11,500,5.24408537038347e-64
"114",32,12,500,2.11716752105479e-62
"115",32,13,500,8.74835251467076e-61
"116",32,14,500,3.4301618878034e-59
"117",32,15,500,1.23048588720681e-57
"118",32,16,500,3.87110462163643e-56
"119",32,17,500,9.94761973416513e-55
"120",32,18,500,2.82012524026253e-53
"121",32,19,500,7.60620133932718e-52
"122",32,20,500,1.7970378803678e-50
"123",32,21,500,4.15031509535694e-49
"124",32,22,500,8.21890106088479e-48
"125",32,23,500,1.79356425909702e-46
"126",32,24,500,3.01397871159426e-45
"127",32,25,500,4.87112799240176e-44
"128",32,26,500,8.16953994931149e-43
"129",32,27,500,1.17905121209707e-41
"130",32,28,500,1.73501594224998e-40
"131",32,29,500,2.28522919790748e-39
"132",32,30,500,3.02663836594032e-38
"133",32,31,500,3.43687104468035e-37
"134",32,32,500,3.32325553791989e-36
"135",32,33,500,3.41366135438868e-35
"136",32,34,500,3.05711609537852e-34
"137",32,35,500,3.20276686651497e-33
"138",32,36,500,2.87623515038063e-32
"139",32,37,500,2.76938547103423e-31
"140",32,38,500,2.83969803021615e-30
"141",32,39,500,3.03384911411771e-29
"142",32,40,500,3.40556991016158e-28
"143",32,41,500,4.65740995278754e-27
"144",32,42,500,6.30914467294831e-26
"145",32,43,500,8.51134548700247e-25
"146",32,44,500,1.2235826670047e-23
"147",32,45,500,1.72107883430159e-22
"148",32,46,500,2.48213111110387e-21
"149",32,47,500,3.64180152850692e-20
"150",32,48,500,5.32748881519317e-19
"151",32,49,500,7.53151304040638e-18
"152",32,50,500,9.69309279409482e-17
"153",32,51,500,1.31069787071873e-15
"154",32,52,500,1.64109143384479e-14
"155",32,53,500,2.3821690911237e-13
"156",32,54,500,3.20034079950113e-12
"157",32,55,500,4.41213177939748e-11
"158",32,56,500,5.82640495891259e-10
"159",32,57,500,7.30499163898798e-09
"160",32,58,500,9.0651654874414e-08
"161",32,59,500,9.69349678465748e-07
"162",32,60,500,9.43356436653365e-06
"163",32,61,500,8.3864091618675e-05
"164",32,62,500,0.000620666388521728
"165",32,63,500,0.00337337551290021
"166",32,64,500,0.0127805835232348
"167",32,65,500,0.0467617281412756
"168",32,66,500,0.0977853757894376
"169",32,67,500,0.12712834775724
"170",32,68,500,0.215814514566704
"171",32,69,500,0.147038057342928
"172",32,70,500,0.087567935891216
"173",32,71,500,0.108907256117444
"174",32,72,500,0.0750182029495166
"175",32,73,500,0.0504424848262685
"176",32,74,500,0.0191200787285428
"177",32,75,500,0.0061267728798127
"178",32,76,500,0.00111420871952075
"179",32,77,500,0.000255767130767634
"180",32,78,500,4.41728076391938e-05
"181",32,79,500,5.45883749835333e-06
"182",32,80,500,5.55157938293817e-07
"183",32,81,500,8.33305383784621e-08
"184",32,82,500,7.30689209937775e-09
"185",32,83,500,6.3056622725112e-10
"186",32,84,500,6.71976478473978e-11
"187",32,85,500,3.66083528543094e-12
"188",32,86,500,1.97407313871867e-13
"189",32,87,500,1.12254534078437e-14
"190",32,88,500,6.09137060019684e-16
"191",32,89,500,2.61367835638415e-17
"192",32,90,500,1.19079545620172e-18
"193",32,91,500,5.01522223885028e-20
"194",32,92,500,1.49857239731723e-21
"195",32,93,500,3.80846431410416e-23
"196",32,94,500,8.23107138978687e-25
"197",32,95,500,1.32868482668977e-26
"198",32,96,500,2.00003492252139e-28
"199",32,97,500,2.07228534781489e-30
"200",32,98,500,1.81782075102022e-32
"201",32,99,500,9.27947830487871e-35
"202",32,100,500,1.751483010728e-36
"203",32,0,1000,1.91903345136121e-99
"204",32,1,1000,2.18524134122295e-97
"205",32,2,1000,8.56425549378869e-95
"206",32,3,1000,2.11725680441893e-92
"207",32,4,1000,4.292695056769e-90
"208",32,5,1000,6.44279333061995e-88
"209",32,6,1000,8.68188503026208e-86
"210",32,7,1000,8.70818395253848e-84
"211",32,8,1000,7.87778389166894e-82
"212",32,9,1000,6.19329820567731e-80
"213",32,10,1000,4.64829749284605e-78
"214",32,11,1000,3.20115431759949e-76
"215",32,12,1000,1.86912778500291e-74
"216",32,13,1000,1.10633813054285e-72
"217",32,14,1000,6.27768471780654e-71
"218",32,15,1000,3.32780782909008e-69
"219",32,16,1000,1.60004835585345e-67
"220",32,17,1000,6.7778073385523e-66
"221",32,18,1000,3.04647818783262e-64
"222",32,19,1000,1.31616025296142e-62
"223",32,20,1000,5.22619032799387e-61
"224",32,21,1000,2.02997291976705e-59
"225",32,22,1000,7.23022693179035e-58
"226",32,23,1000,2.69046408723122e-56
"227",32,24,1000,8.6054611130389e-55
"228",32,25,1000,2.70083785469394e-53
"229",32,26,1000,8.57269560258604e-52
"230",32,27,1000,2.51421449696289e-50
"231",32,28,1000,7.39764331385908e-49
"232",32,29,1000,2.05596907432022e-47
"233",32,30,1000,5.67983939758233e-46
"234",32,31,1000,1.44559606908964e-44
"235",32,32,1000,3.43091449373878e-43
"236",32,33,1000,8.26408492408575e-42
"237",32,34,1000,1.8744438958653e-40
"238",32,35,1000,4.44586159772064e-39
"239",32,36,1000,9.65070440286365e-38
"240",32,37,1000,2.08171032184115e-36
"241",32,38,1000,4.3719679704653e-35
"242",32,39,1000,8.71587821793816e-34
"243",32,40,1000,1.6567110352925e-32
"244",32,41,1000,3.31013033545643e-31
"245",32,42,1000,6.25133741886123e-30
"246",32,43,1000,1.13666803701871e-28
"247",32,44,1000,2.10890974872705e-27
"248",32,45,1000,3.77473290228227e-26
"249",32,46,1000,6.78652463685225e-25
"250",32,47,1000,1.22156048201555e-23
"251",32,48,1000,2.16948861948357e-22
"252",32,49,1000,3.70335421217864e-21
"253",32,50,1000,5.81240796446298e-20
"254",32,51,1000,9.41079755612143e-19
"255",32,52,1000,1.42574004721843e-17
"256",32,53,1000,2.42712554312928e-16
"257",32,54,1000,3.8538085567073e-15
"258",32,55,1000,6.22402995196948e-14
"259",32,56,1000,9.6407524041611e-13
"260",32,57,1000,1.42380290983332e-11
"261",32,58,1000,2.0709185462218e-10
"262",32,59,1000,2.64157397922457e-09
"263",32,60,1000,3.09816651370056e-08
"264",32,61,1000,3.3477079544614e-07
"265",32,62,1000,3.08778866266073e-06
"266",32,63,1000,2.21453161437966e-05
"267",32,64,1000,0.000121252319219296
"268",32,65,1000,0.000637350418140218
"269",32,66,1000,0.00229447366231076
"270",32,67,1000,0.00635985343336512
"271",32,68,1000,0.0196695332821362
"272",32,69,1000,0.0375127365938723
"273",32,70,1000,0.0751264559510447
"274",32,71,1000,0.180241155112924
"275",32,72,1000,0.218903505872493
"276",32,73,1000,0.235931381948835
"277",32,74,1000,0.133466388766963
"278",32,75,1000,0.0640083937887474
"279",32,76,1000,0.0166444594223973
"280",32,77,1000,0.00677531179278825
"281",32,78,1000,0.00186922787048191
"282",32,79,1000,0.00033887496782181
"283",32,80,1000,5.34986605614404e-05
"284",32,81,1000,1.76176656911575e-05
"285",32,82,1000,2.43868192742273e-06
"286",32,83,1000,3.82989020656762e-07
"287",32,84,1000,9.64467365952208e-08
"288",32,85,1000,7.85642623705892e-09
"289",32,86,1000,6.92314785320704e-10
"290",32,87,1000,7.38509651710895e-11
"291",32,88,1000,8.02018266924694e-12
"292",32,89,1000,6.35956571791903e-13
"293",32,90,1000,6.65932862236644e-14
"294",32,91,1000,6.78403431463978e-15
"295",32,92,1000,3.91945997267386e-16
"296",32,93,1000,1.9467562706229e-17
"297",32,94,1000,8.31246096434961e-19
"298",32,95,1000,2.43486205063815e-20
"299",32,96,1000,7.72391205621712e-22
"300",32,97,1000,1.49573614519509e-23
"301",32,98,1000,2.90975680587231e-25
"302",32,99,1000,2.91159724058731e-27
"303",32,100,1000,5.70476103591968e-29
"304",32,0,1500,5.62134533097522e-102
"305",32,1,1500,6.54226646270285e-100
"306",32,2,1500,2.96872213366092e-97
"307",32,3,1500,8.55825626715662e-95
"308",32,4,1500,1.98992037566646e-92
"309",32,5,1500,3.46045323701747e-90
"310",32,6,1500,5.32369765287027e-88
"311",32,7,1500,6.20310430157947e-86
"312",32,8,1500,6.47423020625786e-84
"313",32,9,1500,5.88467764660818e-82
"314",32,10,1500,5.05930637070369e-80
"315",32,11,1500,3.9725952799841e-78
"316",32,12,1500,2.67083270184806e-76
"317",32,13,1500,1.79670949545e-74
"318",32,14,1500,1.15252970090566e-72
"319",32,15,1500,6.89273671978181e-71
"320",32,16,1500,3.74192163412863e-69
"321",32,17,1500,1.80450246069667e-67
"322",32,18,1500,9.0989949183268e-66
"323",32,19,1500,4.39342743715979e-64
"324",32,20,1500,1.95503056458904e-62
"325",32,21,1500,8.46502907452241e-61
"326",32,22,1500,3.37638647132704e-59
"327",32,23,1500,1.38970060567946e-57
"328",32,24,1500,4.96407696120712e-56
"329",32,25,1500,1.73487392432654e-54
"330",32,26,1500,6.08635358145591e-53
"331",32,27,1500,1.97898094102588e-51
"332",32,28,1500,6.41738290166265e-50
"333",32,29,1500,1.96734698417155e-48
"334",32,30,1500,5.9654972746193e-47
"335",32,31,1500,1.66974930072505e-45
"336",32,32,1500,4.36816636177999e-44
"337",32,33,1500,1.15184049003561e-42
"338",32,34,1500,2.86492560796549e-41
"339",32,35,1500,7.38264427331273e-40
"340",32,36,1500,1.74637434140592e-38
"341",32,37,1500,4.08879548730698e-37
"342",32,38,1500,9.29640700906581e-36
"343",32,39,1500,2.00467633070076e-34
"344",32,40,1500,4.12201711209746e-33
"345",32,41,1500,8.83517431941722e-32
"346",32,42,1500,1.78900137981465e-30
"347",32,43,1500,3.48374052573533e-29
"348",32,44,1500,6.8836574890091e-28
"349",32,45,1500,1.31021472908421e-26
"350",32,46,1500,2.49526003954433e-25
"351",32,47,1500,4.74056478202846e-24
"352",32,48,1500,8.86137725943694e-23
"353",32,49,1500,1.5889563620994e-21
"354",32,50,1500,2.62290865822183e-20
"355",32,51,1500,4.44233280143867e-19
"356",32,52,1500,7.04616072300949e-18
"357",32,53,1500,1.24546721142703e-16
"358",32,54,1500,2.05375896295251e-15
"359",32,55,1500,3.43330012167091e-14
"360",32,56,1500,5.49801139014894e-13
"361",32,57,1500,8.3884970144187e-12
"362",32,58,1500,1.25745517100256e-10
"363",32,59,1500,1.65541064064357e-09
"364",32,60,1500,2.00354489534184e-08
"365",32,61,1500,2.23269892836537e-07
"366",32,62,1500,2.12678169480278e-06
"367",32,63,1500,1.58224870324538e-05
"368",32,64,1500,9.03939319275979e-05
"369",32,65,1500,0.000493280195102092
"370",32,66,1500,0.00185944379032003
"371",32,67,1500,0.00541431568159228
"372",32,68,1500,0.0173229325820335
"373",32,69,1500,0.0344590489134193
"374",32,70,1500,0.0711843447881577
"375",32,71,1500,0.173841873531915
"376",32,72,1500,0.216588229058185
"377",32,73,1500,0.239097403354597
"378",32,74,1500,0.139423595224867
"379",32,75,1500,0.069414831268935
"380",32,76,1500,0.0190654700459781
"381",32,77,1500,0.0085544697974812
"382",32,78,1500,0.00254682623984601
"383",32,79,1500,0.000493815907444005
"384",32,80,1500,8.78457214495052e-05
"385",32,81,1500,3.6442408806725e-05
"386",32,82,1500,5.6930364111792e-06
"387",32,83,1500,1.11950952358988e-06
"388",32,84,1500,3.90924375638926e-07
"389",32,85,1500,3.55218282822452e-08
"390",32,86,1500,3.63829319269175e-09
"391",32,87,1500,4.8623523931999e-10
"392",32,88,1500,6.88111864763419e-11
"393",32,89,1500,6.96630876665567e-12
"394",32,90,1500,1.10896007423359e-12
"395",32,91,1500,1.75640615813955e-13
"396",32,92,1500,1.33115089561193e-14
"397",32,93,1500,8.76702650620909e-16
"398",32,94,1500,5.00571053660559e-17
"399",32,95,1500,1.86573194186009e-18
"400",32,96,1500,8.36072827176851e-20
"401",32,97,1500,2.10924830573177e-21
"402",32,98,1500,6.10091923658075e-23
"403",32,99,1500,8.24014641819224e-25
"404",32,100,1500,1.63124539080514e-26
"405",32,0,2000,4.44368452716339e-102
"406",32,1,2000,5.18039961455172e-100
"407",32,2,2000,2.37565517131478e-97
"408",32,3,2000,6.9217033155483e-95
"409",32,4,2000,1.62422558919456e-92
"410",32,5,2000,2.85128122854278e-90
"411",32,6,2000,4.42262126063345e-88
"412",32,7,2000,5.19890251375745e-86
"413",32,8,2000,5.47022291605771e-84
"414",32,9,2000,5.01132758960612e-82
"415",32,10,2000,4.33905610500687e-80
"416",32,11,2000,3.42953215149253e-78
"417",32,12,2000,2.32136401328982e-76
"418",32,13,2000,1.57088936714396e-74
"419",32,14,2000,1.01320370194837e-72
"420",32,15,2000,6.0910350157864e-71
"421",32,16,2000,3.32339381382538e-69
"422",32,17,2000,1.61097128275238e-67
"423",32,18,2000,8.15928468011136e-66
"424",32,19,2000,3.95611209786102e-64
"425",32,20,2000,1.76769346266503e-62
"426",32,21,2000,7.68308565425962e-61
"427",32,22,2000,3.0762812370311e-59
"428",32,23,2000,1.27040429994611e-57
"429",32,24,2000,4.55399294206616e-56
"430",32,25,2000,1.59687917954609e-54
"431",32,26,2000,5.61924252891338e-53
"432",32,27,2000,1.83265917766788e-51
"433",32,28,2000,5.95954463159279e-50
"434",32,29,2000,1.83202861497193e-48
"435",32,30,2000,5.56942244288536e-47
"436",32,31,2000,1.56287856961155e-45
"437",32,32,2000,4.099072651433e-44
"438",32,33,2000,1.08341792482892e-42
"439",32,34,2000,2.70106199525088e-41
"440",32,35,2000,6.97489541955183e-40
"441",32,36,2000,1.65343282025781e-38
"442",32,37,2000,3.87896786197276e-37
"443",32,38,2000,8.8363350252448e-36
"444",32,39,2000,1.90907086820916e-34
"445",32,40,2000,3.93281726383726e-33
"446",32,41,2000,8.4438093002752e-32
"447",32,42,2000,1.71260084447032e-30
"448",32,43,2000,3.34042624862094e-29
"449",32,44,2000,6.61045182647069e-28
"450",32,45,2000,1.26007795334761e-26
"451",32,46,2000,2.40313395278423e-25
"452",32,47,2000,4.57158609124788e-24
"453",32,48,2000,8.55635314818097e-23
"454",32,49,2000,1.53615571672807e-21
"455",32,50,2000,2.53899800762823e-20
"456",32,51,2000,4.30522325435813e-19
"457",32,52,2000,6.83691689081193e-18
"458",32,53,2000,1.20970331544689e-16
"459",32,54,2000,1.99684891880251e-15
"460",32,55,2000,3.34138354690667e-14
"461",32,56,2000,5.35590554412792e-13
"462",32,57,2000,8.17945203889366e-12
"463",32,58,2000,1.22722582214797e-10
"464",32,59,2000,1.61717801215229e-09
"465",32,60,2000,1.95921088938551e-08
"466",32,61,2000,2.18548209955692e-07
"467",32,62,2000,2.08405719295054e-06
"468",32,63,2000,1.5524421435182e-05
"469",32,64,2000,8.8828608887454e-05
"470",32,65,2000,0.000485448137528049
"471",32,66,2000,0.00183343214933892
"472",32,67,2000,0.00535065324721034
"473",32,68,2000,0.017149837965664
"474",32,69,2000,0.0341992044148636
"475",32,70,2000,0.0707972650073785
"476",32,71,2000,0.173141621821905
"477",32,72,2000,0.216198482008264
"478",32,73,2000,0.239219218115979
"479",32,74,2000,0.139964381432502
"480",32,75,2000,0.0700098103619772
"481",32,76,2000,0.0193871618056087
"482",32,77,2000,0.00882884633274139
"483",32,78,2000,0.00265968674411966
"484",32,79,2000,0.000521889481123171
"485",32,80,2000,9.55698909429478e-05
"486",32,81,2000,4.19682399926407e-05
"487",32,82,2000,6.77812918740135e-06
"488",32,83,2000,1.44462477084138e-06
"489",32,84,2000,5.63563909048574e-07
"490",32,85,2000,5.28941490478384e-08
"491",32,86,2000,5.68465811325701e-09
"492",32,87,2000,8.23002927517747e-10
"493",32,88,2000,1.28683210685979e-10
"494",32,89,2000,1.45111093136794e-11
"495",32,90,2000,2.88201165099395e-12
"496",32,91,2000,5.69038973668537e-13
"497",32,92,2000,4.86004221814634e-14
"498",32,93,2000,3.63401512964912e-15
"499",32,94,2000,2.3679657207585e-16
"500",32,95,2000,9.82877352082253e-18
"501",32,96,2000,5.2141922256113e-19
"502",32,97,2000,1.48830211734006e-20
"503",32,98,2000,5.30398620363938e-22
"504",32,99,2000,8.2922157855719e-24
"505",32,100,2000,1.64819696422649e-25
"506",32,0,2500,4.36969748318619e-102
"507",32,1,2500,5.09453063992233e-100
"508",32,2,2500,2.33737889333542e-97
"509",32,3,2500,6.81350574146902e-95
"510",32,4,2500,1.59952969529538e-92
"511",32,5,2500,2.80921260712768e-90
"512",32,6,2500,4.35914890148274e-88
"513",32,7,2500,5.12660049270523e-86
"514",32,8,2500,5.39643908418815e-84
"515",32,9,2500,4.94582709979932e-82
"516",32,10,2500,4.28401983571688e-80
"517",32,11,2500,3.38729507407613e-78
"518",32,12,2500,2.29367438301552e-76
"519",32,13,2500,1.55269842097313e-74
"520",32,14,2500,1.00180438052744e-72
"521",32,15,2500,6.02445008231339e-71
"522",32,16,2500,3.28811450886875e-69
"523",32,17,2500,1.59440326939128e-67
"524",32,18,2500,8.07774396449014e-66
"525",32,19,2500,3.91767522327864e-64
"526",32,20,2500,1.7510139409228e-62
"527",32,21,2500,7.61261732283042e-61
"528",32,22,2500,3.04889836987611e-59
"529",32,23,2500,1.25939994772842e-57
"530",32,24,2500,4.51571843145827e-56
"531",32,25,2500,1.58385372407308e-54
"532",32,26,2500,5.57469242139577e-53
"533",32,27,2500,1.81855609857501e-51
"534",32,28,2500,5.91498058125628e-50
"535",32,29,2500,1.8187274357173e-48
"536",32,30,2500,5.53012882720497e-47
"537",32,31,2500,1.55217654943546e-45
"538",32,32,2500,4.07186814125035e-44
"539",32,33,2500,1.0764394636303e-42
"540",32,34,2500,2.68419947561107e-41
"541",32,35,2500,6.9325974547093e-40
"542",32,36,2500,1.64371099746455e-38
"543",32,37,2500,3.85684445984138e-37
"544",32,38,2500,8.78745078475223e-36
"545",32,39,2500,1.89883412345053e-34
"546",32,40,2500,3.91240154398119e-33
"547",32,41,2500,8.40128225869497e-32
"548",32,42,2500,1.70424040383171e-30
"549",32,43,2500,3.32463329141654e-29
"550",32,44,2500,6.5801476382958e-28
"551",32,45,2500,1.25448051710549e-26
"552",32,46,2500,2.39278468119285e-25
"553",32,47,2500,4.55249025782525e-24
"554",32,48,2500,8.52168410716018e-23
"555",32,49,2500,1.53012026097042e-21
"556",32,50,2500,2.52934903898151e-20
"557",32,51,2500,4.28937014576424e-19
"558",32,52,2500,6.81258351755701e-18
"559",32,53,2500,1.20552394193678e-16
"560",32,54,2500,1.99016470304754e-15
"561",32,55,2500,3.33053617540877e-14
"562",32,56,2500,5.33905528652921e-13
"563",32,57,2500,8.15454480048311e-12
"564",32,58,2500,1.22360736483644e-10
"565",32,59,2500,1.61257844910769e-09
"566",32,60,2500,1.95384928505999e-08
"567",32,61,2500,2.17974100476073e-07
"568",32,62,2500,2.07883137083292e-06
"569",32,63,2500,1.54876996871218e-05
"570",32,64,2500,8.86339920053548e-05
"571",32,65,2500,0.000484465672150651
"572",32,66,2500,0.00183012826640127
"573",32,67,2500,0.0053424355272186
"574",32,68,2500,0.0171271886227196
"575",32,69,2500,0.034164432129611
"576",32,70,2500,0.0707441928583123
"577",32,71,2500,0.173043650925271
"578",32,72,2500,0.216140135265749
"579",32,73,2500,0.23922971275052
"580",32,74,2500,0.140036628366218
"581",32,75,2500,0.0700932339469287
"582",32,76,2500,0.0194342689149078
"583",32,77,2500,0.00887028666065989
"584",32,78,2500,0.00267708620774438
"585",32,79,2500,0.000526394858740109
